,AAPL,AMZN,BSX,CI,COST,CVX,GOOGL,GS,HSBC,LMT,MCD,MRK,MSFT,PFE,QQQ,TSLA
1120,150.8507080078125,94.13999938964844,42.959999084472656,315.2780456542969,521.671875,179.62750244140625,97.43000030517578,371.2244873046875,27.330528259277344,467.7467346191406,268.8514099121094,102.82906341552734,240.09246826171875,47.27964782714844,283.7005615234375,180.19000244140625
1121,147.58021545410156,92.45999908447266,42.939998626708984,311.40631103515625,521.373046875,177.90966796875,95.5999984741211,372.2132568359375,27.521987915039062,471.788330078125,269.9823913574219,104.19051361083984,240.91859436035156,47.23063659667969,280.7820739746094,167.8699951171875
1122,149.74391174316406,93.19999694824219,43.540000915527344,315.4163513183594,529.9202880859375,182.47422790527344,97.05000305175781,375.7962646484375,27.71344566345215,470.375732421875,270.2184143066406,105.46318054199219,243.88465881347656,48.1129035949707,284.8261413574219,169.91000366210938
1123,150.63134765625,94.12999725341797,43.88999938964844,315.9002685546875,532.4506225585938,180.8545379638672,98.45999908447266,378.126220703125,28.211233139038086,471.9158630371094,268.7530212402344,105.3842544555664,246.42274475097656,47.88743209838867,287.684814453125,183.1999969482422
1124,147.679931640625,93.41000366210938,44.150001525878906,319.9102783203125,531.623779296875,180.32444763183594,97.45999908447266,380.6813049316406,28.45055389404297,474.2603759765625,270.4544372558594,106.05510711669922,246.33316040039062,48.24033737182617,285.79229736328125,182.86000061035156
1125,143.80123901367188,93.94999694824219,43.790000915527344,315.5743713378906,528.8942260742188,175.08258056640625,96.05000305175781,374.3179931640625,28.02935028076172,474.01513671875,268.3695068359375,106.99234008789062,240.62994384765625,48.59324645996094,281.5988464355469,182.9199981689453
1126,140.7600860595703,92.41999816894531,44.5,316.74969482421875,526.9417724609375,177.70352172851562,95.19000244140625,375.6396179199219,29.17809295654297,474.8882141113281,266.9237976074219,107.3770980834961,239.20663452148438,48.51482391357422,279.4672546386719,180.8300018310547
1127,147.60015869140625,96.54000091552734,45.27000045776367,324.8388366699219,537.1925048828125,179.94161987304688,100.98999786376953,380.5074462890625,29.54186248779297,478.9254150390625,269.79193115234375,108.63990020751953,253.94740295410156,49.1422119140625,292.20697021484375,194.6999969482422
1128,147.8793487548828,95.5,46.119998931884766,319.4658203125,501.9375,179.13668823242188,100.98999786376953,378.2016296386719,29.245101928710938,477.44476318359375,270.3951721191406,108.3241958618164,253.49949645996094,50.0734977722168,292.5655517578125,194.6999969482422
1129,147.38079833984375,94.12999725341797,46.599998474121094,323.1696472167969,492.6430969238281,177.70352172851562,100.44000244140625,375.018798828125,29.273822784423828,489.8228759765625,270.3951721191406,108.56097412109375,253.8279571533203,49.90684509277344,291.400146484375,194.86000061035156
1130,146.20423889160156,91.01000213623047,45.41999816894531,324.46795654296875,486.7955017089844,173.31565856933594,99.4800033569336,366.1109313964844,29.10150909423828,484.3346862792969,268.6051025390625,108.53137969970703,249.03048706054688,49.73038864135742,286.5094909667969,182.4499969482422
1131,142.4950408935547,88.25,45.15999984741211,326.6978759765625,479.3240966796875,168.84927368164062,96.9800033569336,357.6070251464844,29.072792053222656,477.7507629394531,268.7830810546875,107.46589660644531,243.97422790527344,48.73048782348633,280.5728759765625,179.82000732421875
1132,140.53076171875,88.45999908447266,45.630001068115234,329.22509765625,480.1310119628906,169.3498992919922,94.94000244140625,354.6607360839844,28.785606384277344,474.9869384765625,267.36883544921875,108.61029815673828,243.2277374267578,49.25004577636719,279.4273986816406,174.0399932861328
1133,142.2357940673828,90.3499984741211,46.31999969482422,330.5234069824219,479.5831298828125,170.3511505126953,93.70999908447266,352.84759521484375,28.938770294189453,479.11297607421875,270.38531494140625,109.36007690429688,246.2435760498047,50.75969696044922,282.734375,173.44000244140625
1134,141.74722290039062,89.08999633789062,46.22999954223633,329.1557312011719,481.177001953125,164.91294860839844,92.83000183105469,353.8921203613281,29.06321907043457,477.3362121582031,269.0501708984375,107.31790161132812,244.2728271484375,50.70088577270508,280.9314880371094,179.0500030517578
1135,144.07044982910156,90.55000305175781,47.130001068115234,336.2716064453125,485.8192443847656,166.6307830810547,93.30999755859375,357.8730773925781,29.158946990966797,480.04083251953125,273.5798034667969,107.50535583496094,251.32968139648438,51.1322135925293,284.4575500488281,167.82000732421875
1136,145.047607421875,92.48999786376953,47.20000076293945,327.30242919921875,486.3372497558594,170.34133911132812,95.62999725341797,363.30255126953125,29.53228759765625,474.01959228515625,271.2655334472656,109.4192886352539,255.71908569335938,52.0242805480957,287.5155029296875,160.9499969482422
1137,142.79417419433594,91.58000183105469,47.18000030517578,331.69287109375,481.67510986328125,169.16339111328125,95.06999969482422,355.1139831542969,29.31211280822754,478.9254150390625,271.5127868652344,110.77982330322266,256.0177001953125,53.406494140625,285.3839111328125,156.8000030517578
1138,136.1036376953125,88.44999694824219,46.31999969482422,328.49169921875,462.1399230957031,167.8970947265625,90.86000061035156,344.7181396484375,28.689876556396484,472.6080627441406,268.7435607910156,108.8730697631836,247.84605407714844,52.55364227294922,275.8017272949219,157.6699981689453
1139,134.11941528320312,87.86000061035156,45.810001373291016,324.3688659667969,459.6893005371094,165.61972045898438,90.26000213623047,341.2890319824219,28.603721618652344,475.5693054199219,263.1952209472656,108.44603729248047,243.54624938964844,50.38719177246094,273.1720886230469,150.22999572753906
1140,131.9856414794922,84.91999816894531,45.79999923706055,327.8276672363281,456.88006591796875,166.75840759277344,88.44000244140625,339.5744323730469,28.680301666259766,475.5693054199219,262.90838623046875,108.68438720703125,239.32606506347656,50.34797668457031,269.3330383300781,149.8699951171875
1141,131.9158477783203,85.19000244140625,45.84000015258789,326.5987548828125,456.07318115234375,169.4971466064453,89.0199966430664,339.4561767578125,29.158946990966797,479.8730163574219,264.31280517578125,108.95252227783203,240.6697540283203,50.30876159667969,269.1233825683594,137.8000030517578
1142,135.0566864013672,86.7699966430664,46.08000183105469,330.1864318847656,460.2969970703125,171.48983764648438,89.58000183105469,345.0433349609375,29.53228759765625,481.3536376953125,265.2127990722656,110.34285736083984,243.28744506835938,50.64206314086914,273.02734375,137.57000732421875
1143,131.84603881835938,83.79000091552734,46.150001525878906,330.3053894042969,456.95977783203125,168.91796875,87.76000213623047,340.5302429199219,29.465280532836914,473.1114501953125,262.84906005859375,110.47195434570312,237.07662963867188,50.62245559692383,266.3476867675781,125.3499984741211
1144,131.4771270751953,85.25,46.060001373291016,331.326171875,460.8847351074219,174.1402130126953,89.2300033569336,340.4612731933594,29.618444442749023,477.0499572753906,264.6292724609375,111.08767700195312,237.61410522460938,50.8087158203125,266.94671630859375,123.1500015258789
1145,129.65243530273438,83.04000091552734,46.2400016784668,331.1180419921875,456.75054931640625,176.32925415039062,87.38999938964844,336.9730224609375,29.742891311645508,479.2314147949219,263.90728759765625,111.34588623046875,235.85238647460938,50.12250900268555,263.1725769042969,109.0999984741211
1146,125.67402648925781,81.81999969482422,45.779998779296875,328.88812255859375,451.2615661621094,173.72793579101562,86.0199966430664,335.8890686035156,29.704601287841797,476.9808654785156,262.1963195800781,110.31306457519531,233.43373107910156,49.799007415771484,259.6979675292969,112.70999908447266
1147,129.23365783691406,84.18000030517578,46.349998474121094,327.7682189941406,454.7880859375,175.04331970214844,88.44999694824219,338.41168212890625,29.876911163330078,480.7613830566406,263.0072937011719,110.05485534667969,239.88343811035156,50.31856918334961,266.0281677246094,121.81999969482422
1148,129.55271911621094,84.0,46.27000045776367,328.3826599121094,454.7581787109375,176.1918182373047,88.2300033569336,338.3624267578125,29.82904815673828,480.2086181640625,260.6336669921875,110.1839599609375,238.6990203857422,50.230342864990234,265.868408203125,123.18000030517578
1149,124.70683288574219,85.81999969482422,46.0099983215332,318.6106872558594,451.5505065917969,170.79287719726562,89.12000274658203,341.1609191894531,30.27897071838379,471.36431884765625,261.4248962402344,110.37265014648438,238.46014404296875,50.249942779541016,264.0711975097656,108.0999984741211
1150,125.99309539794922,85.13999938964844,46.5,307.53045654296875,454.8179626464844,168.9768829345703,88.08000183105469,342.6192932128906,31.284122467041016,470.34759521484375,261.4842224121094,111.30615997314453,228.0291290283203,49.1422119140625,265.3292236328125,113.63999938964844
1151,124.65697479248047,83.12000274658203,45.7599983215332,301.4750061035156,448.4722900390625,172.01992797851562,86.19999694824219,338.73687744140625,32.3179931640625,470.9102478027344,259.27874755859375,112.85538482666016,221.27084350585938,48.68147277832031,261.1756591796875,110.33999633789062
1152,129.24362182617188,86.08000183105469,46.33000183105469,299.9784851074219,481.027587890625,173.31565856933594,87.33999633789062,342.99371337890625,32.84450149536133,467.12969970703125,266.5083923339844,114.0470962524414,223.87860107421875,49.91664505004883,268.3844909667969,113.05999755859375
1153,129.77207946777344,87.36000061035156,45.59000015258789,300.3352966308594,476.92327880859375,171.9610137939453,88.0199966430664,347.8418273925781,32.70090866088867,453.0636901855469,264.31280517578125,109.6178970336914,226.05838012695312,47.43649673461914,270.121826171875,119.7699966430664
1154,130.35040283203125,89.87000274658203,46.060001373291016,301.0785827636719,479.56317138671875,172.80520629882812,88.41999816894531,352.13812255859375,32.92108154296875,456.32110595703125,265.9545593261719,110.044921875,227.78028869628906,46.68166732788086,272.40826416015625,118.8499984741211
